T_C,RH,v_ms,d_mm,K_logged,K_recomputed,rel_err
28.50559998,0.508094939,1.1,6,4.215667945e-05,4.215667945e-05,0
27.01420748,0.577833991,1.1,6,3.568403689e-05,3.568403689e-05,0
45,0.1080062692,1.1,6,0.000135295132,0.000135295132,0
43.10839759,0.1316862319,1.1,6,0.0001233531668,0.0001233531668,0
40.99389613,0.1628137646,1.1,6,0.0001102642273,0.0001102642273,0
38.74157222,0.2023607726,1.1,6,9.667483074e-05,9.667483074e-05,0
36.45395231,0.2505946504,1.1,6,8.332269342e-05,8.332269342e-05,0
34.22975042,0.306847396,1.1,6,7.087522241e-05,7.087522241e-05,0
32.14554637,0.3695740232,1.1,6,5.97962532e-05,5.97962532e-05,0
30.24733925,0.4366935196,1.1,6,5.029632817e-05,5.029632817e-05,0
28.55240883,0.5060367463,1.1,6,4.23678204e-05,4.23678204e-05,0
27.0571119,0.5757023302,1.1,6,3.586365607e-05,3.586365607e-05,0
45,0.1080053215,1.1,6,0.0001352953563,0.0001352953563,0
43.12372721,0.1314782077,1.1,6,0.0001234493617,0.0001234493617,0
41.02318023,0.1623439087,1.1,6,0.000110443732,0.000110443732,0
38.78202212,0.2015835369,1.1,6,9.69155885e-05,9.69155885e-05,0
36.50188504,0.2494878295,1.1,6,8.359747086e-05,8.359747086e-05,0
34.28135837,0.3054217618,1.1,6,7.115753459e-05,7.115753459e-05,0
32.19758571,0.3678725014,1.1,6,6.006539653e-05,6.006539653e-05,0
30.29749344,0.4347803001,1.1,6,5.053958612e-05,5.053958612e-05,0
28.59930405,0.5039826417,1.1,6,4.257980536e-05,4.257980536e-05,0
27.10012053,0.5735730163,1.1,6,3.604413103e-05,3.604413103e-05,0
45,0.1080043695,1.1,6,0.0001352955817,0.0001352955817,0
43.13893277,0.1312721109,1.1,6,0.0001235447947,0.0001235447947,0
41.0522746,0.1618781878,1.1,6,0.0001106221355,0.0001106221355,0
38.82227933,0.2008125127,1.1,6,9.715533995e-05,9.715533995e-05,0
36.54967136,0.2483886424,1.1,6,8.387165177e-05,8.387165177e-05,0
34.33289053,0.3040041475,1.1,6,7.143977796e-05,7.143977796e-05,0
32.24961984,0.3661783197,1.1,6,6.033493606e-05,6.033493606e-05,0
30.34769775,0.4328729806,1.1,6,5.078354644e-05,5.078354644e-05,0
28.64628495,0.5019326683,1.1,6,4.279263218e-05,4.279263218e-05,0
27.14323307,0.5714460917,1.1,6,3.622546247e-05,3.622546247e-05,0
45,0.1080034132,1.1,6,0.0001352958081,0.0001352958081,0
43.1540153,0.1310679217,1.1,6,0.0001236394715,0.0001236394715,0
41.0811801,0.1614165642,1.1,6,0.0001107994418,0.0001107994418,0
38.86234385,0.2000476558,1.1,6,9.73940826e-05,9.73940826e-05,0
36.59731032,0.2472970553,1.1,6,8.414522743e-05,8.414522743e-05,0
34.38434543,0.3025945425,1.1,6,7.172194125e-05,7.172194125e-05,0
32.30164726,0.3644914937,1.1,6,6.0604862e-05,6.0604862e-05,0
30.39795101,0.4309715958,1.1,6,5.1028203e-05,5.1028203e-05,0
28.6933508,0.4998868695,1.1,6,4.300629861e-05,4.300629861e-05,0
27.18644917,0.5693215992,1.1,6,3.6407651e-05,3.6407651e-05,0
45,0.1080024528,1.1,6,0.0001352960355,0.0001352960355,0
43.16897577,0.1308656201,1.1,6,0.0001237333983,0.0001237333983,0
41.1098976,0.1609590007,1.1,6,0.0001109756548,0.0001109756548,0
38.90221571,0.1992889223,1.1,6,9.763181405e-05,9.763181405e-05,0
36.644801,0.2462130338,1.1,6,8.441818925e-05,8.441818925e-05,0
34.43572159,0.3011929357,1.1,6,7.200401322e-05,7.200401322e-05,0
32.35366646,0.3628120386,1.1,6,6.087516447e-05,6.087516447e-05,0
30.44825203,0.4290761801,1.1,6,5.127354961e-05,5.127354961e-05,0
28.74050086,0.4978452882,1.1,6,4.322080231e-05,4.322080231e-05,0
27.22976852,0.5671995817,1.1,6,3.659069717e-05,3.659069717e-05,0
45,0.1080014881,1.1,6,0.0001352962639,0.0001352962639,0
43.18381519,0.1306651867,1.1,6,0.0001238265806,0.0001238265806,0
41.13842795,0.1605054602,1.1,6,0.0001111507787,0.0001111507787,0
38.94189491,0.1985362683,1.1,6,9.786853203e-05,9.786853203e-05,0
36.69214248,0.2451365438,1.1,6,8.469052871e-05,8.469052871e-05,0
34.48701752,0.2997993156,1.1,6,7.228598261e-05,7.228598261e-05,0
32.40567592,0.3611399688,1.1,6,6.114583354e-05,6.114583354e-05,0
30.49859963,0.4271867676,1.1,6,5.151957995e-05,5.151957995e-05,0
28.78773439,0.4958079674,1.1,6,4.343614086e-05,4.343614086e-05,0
27.27319076,0.565080082,1.1,6,3.677460148e-05,3.677460148e-05,0
45,0.1080005191,1.1,6,0.0001352964933,0.0001352964933,0
43.19853451,0.130466602,1.1,6,0.0001239190244,0.0001239190244,0
41.16677203,0.1600559061,1.1,6,0.0001113248174,0.0001113248174,0
38.9813815,0.1977896504,1.1,6,9.810423435e-05,9.810423435e-05,0
36.73933386,0.2440675506,1.1,6,8.496223741e-05,8.496223741e-05,0
34.53823177,0.2984136701,1.1,6,7.256783824e-05,7.256783824e-05,0
32.45767412,0.3594752984,1.1,6,6.141685922e-05,6.141685922e-05,0
30.5489926,0.425303392,1.1,6,5.176628762e-05,5.176628762e-05,0
28.83505062,0.4937749502,1.1,6,4.36523117e-05,4.36523117e-05,0
27.31671553,0.5629631433,1.1,6,3.695936433e-05,3.695936433e-05,0
45,0.1079995459,1.1,6,0.0001352967237,0.0001352967237,0
43.21313471,0.1302698472,1.1,6,0.0001240107354,0.0001240107354,0
41.19493068,0.1596103021,1.1,6,0.0001114977751,0.0001114977751,0
39.02067554,0.1970490251,1.1,6,9.833891896e-05,9.833891896e-05,0
36.78637425,0.2430060196,1.1,6,8.523330707e-05,8.523330707e-05,0
34.58936288,0.2970359867,1.1,6,7.284956891e-05,7.284956891e-05,0
32.50965955,0.3578180409,1.1,6,6.168823146e-05,6.168823146e-05,0
30.59942972,0.4234260867,1.1,6,5.201366609e-05,5.201366609e-05,0
28.88244878,0.4917462792,1.1,6,4.386931222e-05,4.386931222e-05,0
27.36034246,0.5608488086,1.1,6,3.714498607e-05,3.714498607e-05,0
45,0.1079985685,1.1,6,0.0001352969551,0.0001352969551,0
43.22761676,0.1300749032,1.1,6,0.0001241017193,0.0001241017193,0
41.22290479,0.1591686121,1.1,6,0.0001116696558,0.0001116696558,0
39.05977708,0.1963143491,1.1,6,9.857258387e-05,9.857258387e-05,0
36.83326279,0.241951916,1.1,6,8.550372947e-05,8.550372947e-05,0
34.6404094,0.2956662525,1.1,6,7.313116347e-05,7.313116347e-05,0
32.56163068,0.3561682092,1.1,6,6.195994015e-05,6.195994015e-05,0
30.64990977,0.4215548848,1.1,6,5.226170876e-05,5.226170876e-05,0
28.92992809,0.4897219972,1.1,6,4.408713967e-05,4.408713967e-05,0
27.40407118,0.5587371213,1.1,6,3.733146697e-05,3.733146697e-05,0
45,0.1079975868,1.1,6,0.0001352971875,0.0001352971875,0
43.2419816,0.1298817514,1.1,6,0.0001241919818,0.0001241919818,0
41.25069522,0.1587308005,1.1,6,0.0001118404638,0.0001118404638,0
39.0986862,0.1955855795,1.1,6,9.880522723e-05,9.880522723e-05,0
36.87999863,0.2409052046,1.1,6,8.577349653e-05,8.577349653e-05,0
34.69136989,0.2943044539,1.1,6,7.341261082e-05,7.341261082e-05,0
32.61358599,0.3545258157,1.1,6,6.223197514e-05,6.223197514e-05,0
30.70043152,0.4196898187,1.1,6,5.251040891e-05,5.251040891e-05,0
28.97748774,0.4877021467,1.1,6,4.430579124e-05,4.430579124e-05,0
27.4479013,0.5566281248,1.1,6,3.751880724e-05,3.751880724e-05,0
45,0.1079966009,1.1,6,0.0001352974209,0.0001352974209,0
43.25623018,0.1296903735,1.1,6,0.0001242815285,0.0001242815285,0
41.27830284,0.158296832,1.1,6,0.0001120102031,0.0001120102031,0
39.137403,0.1948626732,1.1,6,9.903684727e-05,9.903684727e-05,0
36.92658092,0.2398658504,1.1,6,8.604260026e-05,8.604260026e-05,0
34.74224291,0.2929505771,1.1,6,7.369389986e-05,7.369389986e-05,0
32.66552394,0.3528908721,1.1,6,6.250432621e-05,6.250432621e-05,0
30.75099371,0.4178309207,1.1,6,5.275975973e-05,5.275975973e-05,0
29.02512693,0.4856867702,1.1,6,4.452526399e-05,4.452526399e-05,0
27.49183242,0.5545218623,1.1,6,3.770700701e-05,3.770700701e-05,0
45,0.1079956108,1.1,6,0.0001352976553,0.0001352976553,0
43.27036344,0.1295007513,1.1,6,0.0001243703649,0.0001243703649,0
41.30572852,0.1578666715,1.1,6,0.000112178878,0.000112178878,0
39.17592757,0.1941455877,1.1,6,9.926744234e-05,9.926744234e-05,0
36.97300885,0.2388338181,1.1,6,8.631103278e-05,8.631103278e-05,0
34.79302704,0.2916046076,1.1,6,7.397501955e-05,7.397501955e-05,0
32.71744301,0.3512633899,1.1,6,6.27769831e-05,6.27769831e-05,0
30.80159511,0.4159782226,1.1,6,5.30097543e-05,5.30097543e-05,0
29.07284484,0.48367591,1.1,6,4.474555489e-05,4.474555489e-05,0
27.53586413,0.5524183775,1.1,6,3.789606634e-05,3.789606634e-05,0
45,0.1079946164,1.1,6,0.0001352978908,0.0001352978908,0
43.28438232,0.1293128667,1.1,6,0.0001244584967,0.0001244584967,0
41.33297313,0.1574402843,1.1,6,0.0001123464927,0.0001123464927,0
39.21426003,0.1934342805,1.1,6,9.949701086e-05,9.949701086e-05,0
37.01928161,0.2378090721,1.1,6,8.657878631e-05,8.657878631e-05,0
34.84372087,0.2902665307,1.1,6,7.425595886e-05,7.425595886e-05,0
32.76934166,0.3496433797,1.1,6,6.304993551e-05,6.304993551e-05,0
30.85223443,0.4141317559,1.1,6,5.326038561e-05,5.326038561e-05,0
29.12064063,0.4816696083,1.1,6,4.496666081e-05,4.496666081e-05,0
27.579996,0.550317714,1.1,6,3.808598521e-05,3.808598521e-05,0
45,0.1079936177,1.1,6,0.0001352981272,0.0001352981272,0
43.29828773,0.1291267019,1.1,6,0.0001245459293,0.0001245459293,0
41.36003755,0.1570176361,1.1,6,0.0001125130515,0.0001125130515,0
39.2524005,0.1927287093,1.1,6,9.972555139e-05,9.972555139e-05,0
37.06539841,0.2367915769,1.1,6,8.684585319e-05,8.684585319e-05,0
34.89432298,0.2889363309,1.1,6,7.453670682e-05,7.453670682e-05,0
32.82121837,0.3480308516,1.1,6,6.332317306e-05,6.332317306e-05,0
30.90291041,0.4122915516,1.1,6,5.351164656e-05,5.351164656e-05,0
29.16851346,0.479667907,1.1,6,4.518857853e-05,4.518857853e-05,0
27.62422761,0.5482199154,1.1,6,3.827676353e-05,3.827676353e-05,0
45,0.1079926148,1.1,6,0.0001352983646,0.0001352983646,0
43.31208058,0.1289422396,1.1,6,0.0001246326682,0.0001246326682,0
41.38692265,0.1565986929,1.1,6,0.0001126785586,0.0001126785586,0
39.29034914,0.192028832,1.1,6,9.995306255e-05,9.995306255e-05,0
37.11135848,0.2357812968,1.1,6,8.711222583e-05,8.711222583e-05,0
34.94483199,0.2876139926,1.1,6,7.481725251e-05,7.481725251e-05,0
32.87307159,0.3464258155,1.1,6,6.359668536e-05,6.359668536e-05,0
30.95362176,0.4104576404,1.1,6,5.376352994e-05,5.376352994e-05,0
29.21646247,0.4776708481,1.1,6,4.541130471e-05,4.541130471e-05,0
27.6685585,0.5461250254,1.1,6,3.846840113e-05,3.846840113e-05,0
45,0.1079916076,1.1,6,0.0001352986031,0.0001352986031,0
43.3257618,0.1287594622,1.1,6,0.0001247187188,0.0001247187188,0
41.4136293,0.1561834207,1.1,6,0.0001128430183,0.0001128430183,0
39.32810609,0.1913346067,1.1,6,0.0001001795431,0.0001001795431,0
37.15716105,0.234778196,1.1,6,8.73778968e-05,8.73778968e-05,0
34.99524649,0.2862994996,1.1,6,7.509758503e-05,7.509758503e-05,0
32.92489979,0.3448282802,1.1,6,6.387046197e-05,6.387046197e-05,0
31.0043672,0.4086300523,1.1,6,5.401602845e-05,5.401602845e-05,0
29.26448678,0.4756784733,1.1,6,4.563483593e-05,4.563483593e-05,0
27.71298824,0.5440330879,1.1,6,3.866089777e-05,3.866089777e-05,0
45,0.1079905962,1.1,6,0.0001352988426,0.0001352988426,0
43.33933228,0.1285783526,1.1,6,0.0001248040865,0.0001248040865,0
41.44015839,0.1557717862,1.1,6,0.0001130064349,0.0001130064349,0
39.36567151,0.1906459916,1.1,6,0.0001004049918,0.0001004049918,0
37.20280538,0.2337822385,1.1,6,8.764285873e-05,8.764285873e-05,0
35.04556513,0.2849928352,1.1,6,7.537769353e-05,7.537769353e-05,0
32.97670143,0.3432382544,1.1,6,6.414449239e-05,6.414449239e-05,0
31.05514542,0.4068088173,1.1,6,5.42691347e-05,5.42691347e-05,0
29.31258551,0.4736908241,1.1,6,4.585916865e-05,4.585916865e-05,0
27.75751635,0.5419441468,1.1,6,3.885425313e-05,3.885425313e-05,0
45,0.1079895805,1.1,6,0.000135299083,0.000135299083,0
43.35279291,0.1283988939,1.1,6,0.0001248887767,0.0001248887767,0
41.46651078,0.1553637564,1.1,6,0.0001131688128,0.0001131688128,0
39.40304558,0.1899629454,1.1,6,0.0001006294077,0.0001006294077,0
37.24829075,0.2327933883,1.1,6,8.790710439e-05,8.790710439e-05,0
35.09578652,0.2836939824,1.1,6,7.56575672e-05,7.56575672e-05,0
33.02847497,0.341655746,1.1,6,6.441876609e-05,6.441876609e-05,0
31.10595511,0.4049939646,1.1,6,5.452284119e-05,5.452284119e-05,0
29.36075778,0.4717079418,1.1,6,4.608429923e-05,4.608429923e-05,0
27.80214235,0.5398582458,1.1,6,3.90484668e-05,3.90484668e-05,0
45,0.1079885606,1.1,6,0.0001352993245,0.0001352993245,0
43.36614459,0.1282210693,1.1,6,0.0001249727945,0.0001249727945,0
41.49268735,0.1549592982,1.1,6,0.0001133301563,0.0001133301563,0
39.44022848,0.1892854266,1.1,6,0.0001008527897,0.0001008527897,0
37.29361644,0.2318116091,1.1,6,8.817062664e-05,8.817062664e-05,0
35.1459093,0.2824029237,1.1,6,7.593719531e-05,7.593719531e-05,0
33.08021888,0.3400807625,1.1,6,6.469327252e-05,6.469327252e-05,0
31.15679495,0.4031855232,1.1,6,5.477714035e-05,5.477714035e-05,0
29.40900267,0.4697298676,1.1,6,4.631022395e-05,4.631022395e-05,0
27.84686576,0.5377754289,1.1,6,3.924353831e-05,3.924353831e-05,0
45,0.1079875364,1.1,6,0.000135299567,0.000135299567,0
43.37938818,0.1280448623,1.1,6,0.0001250561453,0.0001250561453,0
41.51868898,0.1545583792,1.1,6,0.0001134904698,0.0001134904698,0
39.47722043,0.1886133942,1.1,6,0.0001010751369,0.0001010751369,0
37.33878176,0.2308368647,1.1,6,8.843341845e-05,8.843341845e-05,0
35.19593213,0.2811196412,1.1,6,7.621656713e-05,7.621656713e-05,0
33.13193162,0.3385133108,1.1,6,6.496800107e-05,6.496800107e-05,0
31.20766362,0.4013835216,1.1,6,5.50320245e-05,5.50320245e-05,0
29.45731926,0.4677566425,1.1,6,4.653693897e-05,4.653693897e-05,0
27.89168607,0.5356957402,1.1,6,3.94394671e-05,3.94394671e-05,0
45,0.107986508,1.1,6,0.0001352998105,0.0001352998105,0
43.39252457,0.1278702565,1.1,6,0.0001251388344,0.0001251388344,0
41.54451655,0.1541609672,1.1,6,0.0001136497577,0.0001136497577,0
39.51402162,0.1879468074,1.1,6,0.0001012964487,0.0001012964487,0
37.38378603,0.2298691189,1.1,6,8.869547291e-05,8.869547291e-05,0
35.24585368,0.2798441167,1.1,6,7.649567202e-05,7.649567202e-05,0
33.18361165,0.3369533971,1.1,6,6.524294111e-05,6.524294111e-05,0
31.25855978,0.3995879878,1.1,6,5.528748588e-05,5.528748588e-05,0
29.50570663,0.4657883072,1.1,6,4.676444033e-05,4.676444033e-05,0
27.93660279,0.5336192237,1.1,6,3.963625252e-05,3.963625252e-05,0
45,0.1079854753,1.1,6,0.0001353000549,0.0001353000549,0
43.40555462,0.1276972357,1.1,6,0.0001252208668,0.0001252208668,0
41.57017094,0.1537670303,1.1,6,0.0001138080244,0.0001138080244,0
39.55063228,0.1872856253,1.1,6,0.0001015167242,0.0001015167242,0
37.42862858,0.2289083351,1.1,6,8.895678321e-05,8.895678321e-05,0
35.2956726,0.2785763313,1.1,6,7.677449939e-05,7.677449939e-05,0
33.23525743,0.3354010273,1.1,6,6.551808198e-05,6.551808198e-05,0
31.30948209,0.3977989494,1.1,6,5.554351662e-05,5.554351662e-05,0
29.55416383,0.4638249024,1.1,6,4.699272401e-05,4.699272401e-05,0
27.98161539,0.5315459232,1.1,6,3.983389387e-05,3.983389387e-05,0
45,0.1079844383,1.1,6,0.0001353003005,0.0001353003005,0
43.41847918,0.1275257839,1.1,6,0.0001253022478,0.0001253022478,0
41.59565302,0.1533765367,1.1,6,0.0001139652743,0.0001139652743,0
39.58705264,0.1866298076,1.1,6,0.0001017359628,0.0001017359628,0
37.47330877,0.2279544768,1.1,6,8.921734264e-05,8.921734264e-05,0
35.34538759,0.277316266,1.1,6,7.705303867e-05,7.705303867e-05,0
33.28686743,0.3338562066,1.1,6,6.579341296e-05,6.579341296e-05,0
31.36042919,0.3960164336,1.1,6,5.580010879e-05,5.580010879e-05,0
29.60268991,0.4618664684,1.1,6,4.722178587e-05,4.722178587e-05,0
28.02672333,0.529475883,1.1,6,4.003239032e-05,4.003239032e-05,0
45,0.1079833971,1.1,6,0.000135300547,0.000135300547,0
43.43129912,0.1273558853,1.1,6,0.0001253829825,0.0001253829825,0
41.62096367,0.1529894552,1.1,6,0.0001141215119,0.0001141215119,0
39.62328295,0.185979314,1.1,6,0.0001019541641,0.0001019541641,0
37.51782595,0.2270075075,1.1,6,8.947714461e-05,8.947714461e-05,0
35.39499734,0.2760639013,1.1,6,7.733127939e-05,7.733127939e-05,0
33.3384401,0.3323189397,1.1,6,6.606892335e-05,6.606892335e-05,0
31.41139972,0.3942404671,1.1,6,5.605725435e-05,5.605725435e-05,0
29.6512839,0.4599130453,1.1,6,4.745162164e-05,4.745162164e-05,0
28.07192607,0.5274091471,1.1,6,4.0231741e-05,4.0231741e-05,0
45,0.1079823516,1.1,6,0.0001353007945,0.0001353007945,0
43.44401527,0.1271875243,1.1,6,0.0001254630758,0.0001254630758,0
41.64610376,0.1526057546,1.1,6,0.0001142767416,0.0001142767416,0
39.65932345,0.1853341044,1.1,6,0.0001021713276,0.0001021713276,0
37.56217952,0.2260673905,1.1,6,8.973618265e-05,8.973618265e-05,0
35.44450055,0.2748192172,1.1,6,7.76092111e-05,7.76092111e-05,0
33.38997391,0.3307892307,1.1,6,6.63446024e-05,6.63446024e-05,0
31.46239232,0.392471076,1.1,6,5.631494519e-05,5.631494519e-05,0
29.69994483,0.457964673,1.1,6,4.768222699e-05,4.768222699e-05,0
28.11722305,0.5253457595,1.1,6,4.043194494e-05,4.043194494e-05,0
45,0.1079813019,1.1,6,0.000135301043,0.000135301043,0
43.45662847,0.1270206854,1.1,6,0.0001255425329,0.0001255425329,0
41.67107418,0.1522254043,1.1,6,0.0001144309679,0.0001144309679,0
39.69517443,0.184694139,1.1,6,0.0001023874529,0.0001023874529,0
37.60636887,0.2251340891,1.1,6,8.999445038e-05,8.999445038e-05,0
35.49389594,0.2735821934,1.1,6,7.788682345e-05,7.788682345e-05,0
33.44146733,0.3292670832,1.1,6,6.662043932e-05,6.662043932e-05,0
31.51340562,0.3907082861,1.1,6,5.657317309e-05,5.657317309e-05,0
29.74867169,0.4560213912,1.1,6,4.791359746e-05,4.791359746e-05,0
28.16261372,0.5232857644,1.1,6,4.063300107e-05,4.063300107e-05,0
45,0.1079802479,1.1,6,0.0001353012926,0.0001353012926,0
43.46913956,0.1268553534,1.1,6,0.0001256213587,0.0001256213587,0
41.69587581,0.1518483737,1.1,6,0.0001145841953,0.0001145841953,0
39.73083614,0.184059378,1.1,6,0.0001026025399,0.0001026025399,0
37.65039342,0.2242075664,1.1,6,9.025194154e-05,9.025194154e-05,0
35.54318224,0.2723528094,1.1,6,7.81641061e-05,7.81641061e-05,0
33.49291883,0.3277525002,1.1,6,6.689642333e-05,6.689642333e-05,0
31.56443823,0.3889521228,1.1,6,5.683192976e-05,5.683192976e-05,0
29.79746351,0.4540832392,1.1,6,4.814572849e-05,4.814572849e-05,0
28.20809749,0.5212292057,1.1,6,4.083490826e-05,4.083490826e-05,0
45,0.1079791896,1.1,6,0.0001353015431,0.0001353015431,0
43.48154935,0.1266915132,1.1,6,0.0001256995582,0.0001256995582,0
41.72050951,0.1514746326,1.1,6,0.0001147364283,0.0001147364283,0
39.76630888,0.1834297822,1.1,6,0.0001028165882,0.0001028165882,0
37.69425259,0.2232877857,1.1,6,9.050864996e-05,9.050864996e-05,0
35.59235819,0.271131044,1.1,6,7.844104883e-05,7.844104883e-05,0
33.54432687,0.3262454843,1.1,6,6.717254361e-05,6.717254361e-05,0
31.61548876,0.3872026108,1.1,6,5.709120685e-05,5.709120685e-05,0
29.84631925,0.4521502564,1.1,6,4.837861544e-05,4.837861544e-05,0
28.25367376,0.5191761275,1.1,6,4.103766528e-05,4.103766528e-05,0
45,0.107978127,1.1,6,0.0001353017947,0.0001353017947,0
43.49385868,0.1265291499,1.1,6,0.0001257771363,0.0001257771363,0
41.74497617,0.1511041512,1.1,6,0.0001148876714,0.0001148876714,0
39.80159294,0.1828053123,1.1,6,0.0001030295979,0.0001030295979,0
37.73794582,0.2223747102,1.1,6,9.076456961e-05,9.076456961e-05,0
35.64142253,0.2699168758,1.1,6,7.871764143e-05,7.871764143e-05,0
33.59568993,0.3247460374,1.1,6,6.744878932e-05,6.744878932e-05,0
31.66655581,0.3854597745,1.1,6,5.735099587e-05,5.735099587e-05,0
29.8952379,0.4502224815,1.1,6,4.861225354e-05,4.861225354e-05,0
28.29934194,0.5171265739,1.1,6,4.124127082e-05,4.124127082e-05,0
45,0.1079770602,1.1,6,0.0001353020473,0.0001353020473,0
43.50606834,0.1263682486,1.1,6,0.0001258540979,0.0001258540979,0
41.76927667,0.1507368996,1.1,6,0.0001150379292,0.0001150379292,0
39.83668863,0.1821859292,1.1,6,0.0001032415689,0.0001032415689,0
37.78147259,0.2214683027,1.1,6,9.101969456e-05,9.101969456e-05,0
35.69037403,0.268710283,1.1,6,7.899387378e-05,7.899387378e-05,0
33.64700648,0.3232541609,1.1,6,6.772514962e-05,6.772514962e-05,0
31.71763799,0.3837236377,1.1,6,5.761128831e-05,5.761128831e-05,0
29.94421843,0.4482999532,1.1,6,4.884663794e-05,4.884663794e-05,0
28.34510142,0.5150805889,1.1,6,4.144572347e-05,4.144572347e-05,0
45,0.1079759891,1.1,6,0.0001353023009,0.0001353023009,0
43.51817915,0.1262087949,1.1,6,0.0001259304478,0.0001259304478,0
41.79341187,0.1503728487,1.1,6,0.0001151872061,0.0001151872061,0
39.87159627,0.1815715943,1.1,6,0.0001034525013,0.0001034525013,0
37.82483236,0.2205685265,1.1,6,9.127401897e-05,9.127401897e-05,0
35.73921146,0.2675112437,1.1,6,7.926973584e-05,7.926973584e-05,0
33.698275,0.3217698557,1.1,6,6.800161363e-05,6.800161363e-05,0
31.76873389,0.3819942238,1.1,6,5.787207554e-05,5.787207554e-05,0
29.99325977,0.4463827099,1.1,6,4.908176366e-05,4.908176366e-05,0
28.39095157,0.5130382165,1.1,6,4.165102175e-05,4.165102175e-05,0
45,0.1079749137,1.1,6,0.0001353025555,0.0001353025555,0
43.5301919,0.1260507742,1.1,6,0.0001260061909,0.0001260061909,0
41.81738266,0.1500119692,1.1,6,0.0001153355068,0.0001153355068,0
39.90631618,0.1809622689,1.1,6,0.0001036623952,0.0001036623952,0
37.86802463,0.2196753446,1.1,6,9.152753713e-05,9.152753713e-05,0
35.78793361,0.2663197352,1.1,6,7.954521762e-05,7.954521762e-05,0
33.74949397,0.3202931223,1.1,6,6.827817049e-05,6.827817049e-05,0
31.81984208,0.3802715556,1.1,6,5.813334886e-05,5.813334886e-05,0
30.04236089,0.4444707897,1.1,6,4.931762564e-05,4.931762564e-05,0
28.43689176,0.5109995005,1.1,6,4.185716408e-05,4.185716408e-05,0
45,0.1079738341,1.1,6,0.0001353028111,0.0001353028111,0
43.54210738,0.1258941724,1.1,6,0.0001260813318,0.0001260813318,0
41.84118991,0.1496542324,1.1,6,0.0001154828357,0.0001154828357,0
39.9408487,0.1803579147,1.1,6,0.000103871251,0.000103871251,0
37.91104889,0.2187887198,1.1,6,9.178024343e-05,9.178024343e-05,0
35.83653928,0.2651357347,1.1,6,7.98203092e-05,7.98203092e-05,0
33.80066186,0.3188239603,1.1,6,6.855480931e-05,6.855480931e-05,0
31.87096115,0.3785556555,1.1,6,5.839509951e-05,5.839509951e-05,0
30.09152071,0.4425642304,1.1,6,4.955421871e-05,4.955421871e-05,0
28.48292132,0.5089644848,1.1,6,4.206414878e-05,4.206414878e-05,0
45,0.1079727502,1.1,6,0.0001353030677,0.0001353030677,0
43.55392638,0.1257389753,1.1,6,0.0001261558755,0.0001261558755,0
41.86483449,0.1492996097,1.1,6,0.0001156291975,0.0001156291975,0
39.97519417,0.1797584936,1.1,6,0.0001040790688,0.0001040790688,0
37.95390468,0.2179086153,1.1,6,9.203213237e-05,9.203213237e-05,0
35.88502728,0.2639592192,1.1,6,8.009500072e-05,8.009500072e-05,0
33.85177717,0.3173623691,1.1,6,6.883151919e-05,6.883151919e-05,0
31.92208967,0.3768465455,1.1,6,5.865731864e-05,5.865731864e-05,0
30.14073814,0.4406630695,1.1,6,4.979153761e-05,4.979153761e-05,0
28.52903962,0.5069332134,1.1,6,4.22719741e-05,4.22719741e-05,0
45,0.1079706536,1.1,6,0.0001353035641,0.0001353035641,0
43.56564679,0.1255841213,1.1,6,0.000126230048,0.000126230048,0
41.88831105,0.1489469813,1.1,6,0.0001157747981,0.0001157747981,0
40.00934305,0.1791628323,1.1,6,0.0001042860279,0.0001042860279,0
37.99657778,0.2170338195,1.1,6,9.228335266e-05,9.228335266e-05,0
35.93337883,0.2627889626,1.1,6,8.036941137e-05,8.036941137e-05,0
33.90281712,0.3159071325,1.1,6,6.910839391e-05,6.910839391e-05,0
31.97320166,0.3751430369,1.1,6,5.892007993e-05,5.892007993e-05,0
30.18998471,0.4387661559,1.1,6,5.00296406e-05,5.00296406e-05,0
28.57521619,0.5049045767,1.1,6,4.248068626e-05,4.248068626e-05,0
45,0.1079685529,1.1,6,0.0001353040615,0.0001353040615,0
43.57727235,0.1254306447,1.1,6,0.0001263036329,0.0001263036329,0
41.91162683,0.1485974115,1.1,6,0.0001159194415,0.0001159194415,0
40.04330579,0.1785720291,1.1,6,0.000104491951,0.000104491951,0
38.03908173,0.21616547,1.1,6,9.253374637e-05,9.253374637e-05,0
35.98161063,0.2616261429,1.1,6,8.064340412e-05,8.064340412e-05,0
33.95380174,0.3144594615,1.1,6,6.938531954e-05,6.938531954e-05,0
32.02432049,0.3734463571,1.1,6,5.918329334e-05,5.918329334e-05,0
30.23928694,0.4368747102,1.1,6,5.026845996e-05,5.026845996e-05,0
28.62148035,0.5028797662,1.1,6,4.269023643e-05,4.269023643e-05,0
45,0.107966448,1.1,6,0.0001353045598,0.0001353045598,0
43.5888038,0.1252785322,1.1,6,0.0001263766348,0.0001263766348,0
41.93478268,0.1482508723,1.1,6,0.0001160631323,0.0001160631323,0
40.07708277,0.1779860465,1.1,6,0.0001046968388,0.0001046968388,0
38.08141609,0.2153035296,1.1,6,9.278330831e-05,9.278330831e-05,0
36.02972152,0.2604707359,1.1,6,8.091696933e-05,8.091696933e-05,0
34.00472952,0.3130193541,1.1,6,6.966228517e-05,6.966228517e-05,0
32.07544472,0.3717565267,1.1,6,5.944694982e-05,5.944694982e-05,0
